id,crew_id,movie_id
43892,1463782,135397
43893,1463783,135397
43894,1463786,135397
43895,1320974,135397
43896,1463798,135397
43897,1463805,135397
43898,1463807,135397
43899,1463832,135397
43900,1463833,135397
43901,1463835,135397
43902,1463836,135397
43903,1463837,135397
43904,1463839,135397
43905,1463841,135397
43906,1367945,135397
43907,1463847,135397
43908,1524158,135397
43909,1465509,135397
43910,1460624,135397
43911,1524222,135397
43912,1524231,135397
43913,1645398,135397
43914,1691431,135397
43915,1691431,374720
43916,1463540,135397
43917,220691,293310
43918,81150,293310
43919,1425079,293310
43920,1425076,293310
43921,1436486,293310
43922,1436487,293310
43923,56076,293310
43924,1238136,293310
43925,1332307,293310
43926,66511,270946
43927,66510,270946
43928,509950,296524
43929,24232,150689
43930,1621072,259693
43931,137902,324786
43932,1495856,324849
43933,1585726,324786
43934,1747575,324849
43935,82335,284293
43936,82337,284293
43937,928299,284293
43938,1190971,284293
43939,1190973,284293
43940,1385486,284293
43941,101666,116149
43942,1216480,116149
43943,1243426,116149
43944,228253,294254
43945,553928,294254
43946,1228384,294254
43947,1287353,294254
43948,1344908,294254
43949,1402947,294254
43950,1402947,334533
43951,1402947,263115
43952,1440664,294254
43953,1443965,294254
43954,1446554,294254
43955,1457327,294254
43956,1457327,122917
43957,1457327,131634
43958,1481552,294254
43959,1481552,300671
43960,1481560,294254
43961,1481560,300671
43962,1494525,294254
43963,1494525,273481
43964,1511129,294254
43965,1569332,294254
43966,1569333,294254
43967,1569334,294254
43968,1569334,131634
43969,1571475,294254
43970,1571476,294254
43971,1571478,294254
43972,1571481,294254
43973,1571486,294254
43974,1571488,294254
43975,1571490,294254
43976,1571494,294254
43977,1571498,294254
43978,1571499,294254
43979,1571500,294254
43980,1571501,294254
43981,1571508,294254
43982,1571509,294254
43983,1571509,338766
43984,1571510,294254
43985,1571511,294254
43986,1571512,294254
43987,1571513,294254
43988,1571514,294254
43989,1571516,294254
43990,1571517,294254
43991,1571518,294254
43992,1571521,294254
43993,1571521,419430
43994,1571524,294254
43995,1369376,376867
43996,17604,310307
43997,67114,122917
43998,75150,122917
43999,135294,122917
44000,1191111,122917
44001,1191111,166426
44002,1397163,122917
44003,1457302,122917
44004,1457309,122917
44005,1457311,122917
44006,1457312,122917
44007,1457314,122917
44008,1457315,122917
44009,1457316,122917
44010,1457317,122917
44011,1457319,122917
44012,1457323,122917
44013,1457325,122917
44014,1457330,122917
44015,1457331,122917
44016,1457332,122917
44017,1457333,122917
44018,1457335,122917
44019,1457336,122917
44020,1457337,122917
44021,1457338,122917
44022,1457339,122917
44023,1457365,122917
44024,1457371,122917
44025,1457373,122917
44026,1457375,122917
44027,1609850,122917
44028,194586,273895
44029,929825,273895
44030,1066326,273895
44031,1410752,273895
44032,1066324,273895
44033,1143709,227306
44034,1568468,227306
44035,1568468,68735
44036,1568468,150689
44037,1569342,227306
44038,1569342,166426
44039,1569342,334543
44040,1644252,227306
44041,1644252,166426
44042,1644252,334543
44043,1746452,227306
44044,1816360,227306
44045,1866242,227306
44046,1866245,227306
44047,1866259,227306
44048,1866260,227306
44049,1866265,227306
44050,1866270,227306
44051,1866272,227306
44052,1866283,227306
44053,1866290,227306
44054,1866293,227306
44055,1866299,227306
44056,1866312,227306
44057,1866315,227306
44058,1866324,227306
44059,1866325,227306
44060,1866330,227306
44061,1866353,227306
44062,1866356,227306
44063,1866370,227306
44064,1866374,227306
44065,1866376,227306
44066,1866378,227306
44067,1866378,166426
44068,1453653,253412
44069,60076,273481
44070,1015839,265177
44071,1468573,312221
44072,83077,228970
44073,1263516,228970
44074,1390356,228970
44075,1394489,228970
44076,1434899,228970
44077,1470525,228970
44078,1470526,228970
44079,1470527,228970
44080,1470528,228970
44081,1470535,228970
44082,1470536,228970
44083,1619730,228970
44084,1630903,228970
44085,1837277,228970
44086,1867517,228970
44087,1867518,228970
44088,1867525,228970
44089,1867528,228970
44090,1867529,228970
44091,1867530,228970
44092,1867531,228970
44093,1867541,228970
44094,928389,381288
44095,1685990,321612
44096,1279592,207703
44097,1205632,207703
44098,1476518,207703
44099,1453269,207703
44100,1029804,206647
44101,1512761,68735
44102,1543221,102899
44103,1551892,206647
44104,1551892,296524
44105,1551904,206647
44106,1580853,293660
44107,1597965,296098
44108,1598516,281957
44109,1621498,68735
44110,1630904,321612
44111,1630904,337339
44112,1634471,313369
44113,1634471,263115
44114,1829852,274857
44115,1493973,293863
44116,1738669,324552
44117,1715116,274870
44118,61255,198184
44119,126130,198184
44120,230832,198184
44121,1451524,198184
44122,1463631,198184
44123,1468340,198184
44124,1486823,198184
44125,1486827,198184
44126,1486827,68735
44127,1486837,198184
44128,1477793,271110
44129,1477793,302946
44130,1477795,272693
44131,1480630,376867
44132,1537509,300671
44133,1326651,283995
44134,1326651,168259
44135,1338241,271110
44136,1338241,206647
44137,1441673,253412
44138,1530686,271110
44139,1530690,318846
44140,1530705,300671
44141,1530720,263115
44142,1530722,300671
44143,1530723,188927
44144,1530723,321697
44145,1530725,166426
44146,1530725,281957
44147,1530745,166426
44148,1531512,188927
44149,1531524,273248
44150,1531526,166426
44151,1374340,263115
44152,56535,263115
44153,558929,270303
44154,971868,270303
44155,1397714,270303
44156,1204004,270303
44157,1397716,270303
44158,937872,270303
44159,1099032,270303
44160,1483629,270303
44161,1397724,270303
44162,1151493,270303
44163,1483631,270303
44164,1483632,270303
44165,1460741,270303
44166,1435645,270303
44167,1435646,270303
44168,1462037,270303
44169,1462038,270303
44170,1483635,270303
44171,1402503,270303
44172,1483637,270303
44173,1379059,286217
44174,1379059,283366
44175,1224031,308369
44176,1027146,76341
44177,1468313,76341
44178,1518766,76341
44179,1518773,76341
44180,1518774,76341
44181,1518775,76341
44182,1518777,76341
44183,1518778,76341
44184,1518779,76341
44185,1518780,76341
44186,1518781,76341
44187,1518782,76341
44188,1452256,76341
44189,1451525,76341
44190,1171315,76341
44191,1511182,76341
44192,1451219,76341
44193,1451219,203801
44194,1451219,257211
44195,1451219,274857
44196,35403,76341
44197,1546026,140607
44198,1546027,140607
44199,1546027,330459
44200,1550633,140607
44201,1546747,140607
44202,1546747,206647
44203,1546747,203801
44204,1550637,140607
44205,1550637,284052
44206,1550637,206647
44207,1550638,140607
44208,1550638,330459
44209,1550758,140607
44210,1550759,140607
44211,1550760,140607
44212,1550761,140607
44213,1550762,140607
44214,1550763,140607
44215,1550764,140607
44216,1550765,140607
44217,1550767,140607
44218,1550769,140607
44219,1550770,140607
44220,1550771,140607
44221,1550773,140607
44222,1550774,140607
44223,1550774,150689
44224,1550776,140607
44225,1421268,140607
44226,1550777,140607
44227,1550780,140607
44228,1550780,127380
44229,1550780,277834
44230,1550786,140607
44231,1550793,140607
44232,1550793,253412
44233,1550794,140607
44234,1550794,297762
44235,1020703,140607
44236,1550795,140607
44237,1550796,140607
44238,1196413,68735
44239,1621763,68735
44240,1548887,68735
44241,1548887,150689
44242,1548887,283366
44243,1548887,337339
44244,1590406,68735
44245,1590406,271110
44246,1042640,68735
44247,1382495,68735
44248,1180101,68735
44249,1621758,68735
44250,1621759,68735
44251,1621490,68735
44252,1521485,68735
44253,1621496,68735
44254,1621497,68735
44255,1621499,68735
44256,1621500,68735
44257,1621501,68735
44258,1621502,68735
44259,1621503,68735
44260,1621504,68735
44261,1621505,68735
44262,1621760,68735
44263,1621761,68735
44264,1621762,68735
44265,1621762,283366
44266,1621764,68735
44267,1621764,283366
44268,1621765,68735
44269,1621766,68735
44270,1621767,68735
44271,1621770,68735
44272,1621770,329865
44273,1506266,68735
44274,1621771,68735
44275,1621772,68735
44276,1621772,281957
44277,1621792,68735
44278,1621793,68735
44279,1442488,68735
44280,1621797,68735
44281,1621797,333371
44282,1621799,68735
44283,1621799,302401
44284,1621800,68735
44285,1621800,337339
44286,80851,68735
44287,1700105,68735
44288,1051971,99861
44289,1338477,99861
44290,1351240,99861
44291,1394331,99861
44292,1510430,99861
44293,1510431,99861
44294,1510431,206647
44295,1510438,99861
44296,1510438,374720
44297,1510439,99861
44298,1510441,99861
44299,1171624,166426
44300,1296653,166426
44301,1438627,166426
44302,1441806,166426
44303,1441806,293660
44304,1441806,293863
44305,1448643,166426
44306,1460254,166426
44307,1460254,334543
44308,1548931,166426
44309,1548931,150689
44310,1559144,166426
44311,1574095,166426
44312,1585737,166426
44313,1585741,166426
44314,1585744,166426
44315,1607513,166426
44316,1607513,278927
44317,1644258,166426
44318,1649521,166426
44319,1649521,337339
44320,1668621,166426
44321,1721856,166426
44322,1721856,150689
44323,1730519,166426
44324,1746428,166426
44325,1746431,166426
44326,1746432,166426
44327,1746449,166426
44328,1746449,324786
44329,1746456,166426
44330,1759741,166426
44331,1759766,166426
44332,1771689,166426
44333,1788087,166426
44334,1797232,166426
44335,1797237,166426
44336,1813773,166426
44337,1815945,166426
44338,1815945,283995
44339,1829978,166426
44340,1829978,274857
44341,1855836,166426
44342,1899913,166426
44343,1899919,166426
44344,1899929,166426
44345,1900387,166426
44346,1900403,166426
44347,1900404,166426
44348,1900405,166426
44349,1900413,166426
44350,1900416,166426
44351,1900424,166426
44352,1900425,166426
44353,1900426,166426
44354,1901042,166426
44355,1901046,166426
44356,1901053,166426
44357,1901054,166426
44358,1901054,297762
44359,1901055,166426
44360,1901057,166426
44361,1901060,166426
44362,1901062,166426
44363,1901065,166426
44364,1901070,166426
44365,1901083,166426
44366,1901084,166426
44367,1272997,102899
44368,1787832,102899
44369,1256726,102899
44370,1543193,102899
44371,1543193,337339
44372,1477395,102899
44373,1543196,102899
44374,1543196,337339
44375,114492,102899
44376,1543202,102899
44377,1543203,102899
44378,1543205,102899
44379,1543223,102899
44380,1543224,102899
44381,1543230,102899
44382,1543230,271110
44383,1543230,273481
44384,1545386,102899
44385,1787830,102899
44386,1787835,102899
44387,1787838,102899
44388,375719,102899
44389,1787841,102899
44390,1145873,102899
44391,1223867,102899
44392,1787842,102899
44393,1590402,102899
44394,1590402,271110
44395,1590402,284052
44396,1669139,102899
44397,1467332,102899
44398,1787802,102899
44399,1580943,102899
44400,1635175,102899
44401,1635175,339403
44402,1787824,102899
44403,1627520,102899
44404,1787826,102899
44405,1787829,102899
44406,1787833,102899
44407,1787834,102899
44408,1787839,102899
44409,1422866,102899
44410,1787840,102899
44411,1195200,102899
44412,1634469,102899
44413,1634469,313369
44414,55252,293660
44415,1366,293660
44416,10859,293660
44417,1222480,293660
44418,934844,293660
44419,986277,293660
44420,986277,188927
44421,1122003,293660
44422,1122003,188927
44423,1580827,293660
44424,1580828,293660
44425,1580830,293660
44426,1580831,293660
44427,1580832,293660
44428,1580832,188927
44429,1580833,293660
44430,1580835,293660
44431,1580836,293660
44432,1564737,293660
44433,1580843,293660
44434,1580845,293660
44435,1580846,293660
44436,1580847,293660
44437,1580851,293660
44438,1580852,293660
44439,1580855,293660
44440,1533023,293660
44441,1580856,293660
44442,1580856,337339
44443,1543227,293660
44444,1543227,271110
44445,1543227,273248
44446,1580857,293660
44447,1533500,293660
44448,1533500,238713
44449,1580858,293660
44450,1580858,271110
44451,1580859,293660
44452,1580860,293660
44453,1815944,283995
44454,1582747,283995
44455,1718579,283995
44456,1718580,283995
44457,1680435,283995
44458,1653680,283995
44459,1815571,283995
44460,1815813,283995
44461,1815814,283995
44462,1815816,283995
44463,1815819,283995
44464,1580964,283995
44465,1573015,283995
44466,1573015,274870
44467,1815820,283995
44468,1760559,283995
44469,1463718,283995
44470,1463718,339403
44471,1815822,283995
44472,1760561,283995
44473,1815823,283995
44474,1815824,283995
44475,1815825,283995
44476,155416,283995
44477,1815828,283995
44478,1815826,283995
44479,1815918,283995
44480,1815919,283995
44481,1815920,283995
44482,1815922,283995
44483,1815923,283995
44484,1590405,283995
44485,1590405,271110
44486,1660719,283995
44487,1660720,283995
44488,1774214,283995
44489,1774214,284052
44490,1746434,283995
44491,1746435,283995
44492,1746435,284052
44493,1815935,283995
44494,1381060,283995
44495,1381060,321612
44496,1720806,283995
44497,1720806,283366
44498,1815937,283995
44499,1815938,283995
44500,1815939,283995
44501,1637390,283995
44502,1815940,283995
44503,18996,271110
44504,1590391,271110
44505,1342054,271110
44506,1590393,271110
44507,1590393,340666
44508,1590394,271110
44509,1567950,271110
44510,1590395,271110
44511,189241,271110
44512,189241,302946
44513,1590400,271110
44514,1590401,271110
44515,1590403,271110
44516,1590404,271110
44517,1590407,271110
44518,1590409,271110
44519,1590409,313369
44520,1590409,324552
44521,1590410,271110
44522,1590411,271110
44523,1590414,271110
44524,1590415,271110
44525,1590416,271110
44526,18714,271110
44527,69775,284052
44528,231593,284052
44529,231593,68730
44530,1278601,284052
44531,1278601,274857
44532,1463395,284052
44533,1463764,284052
44534,1463764,281957
44535,1524098,284052
44536,1574043,284052
44537,1574046,284052
44538,1574046,274857
44539,1585772,284052
44540,1585772,318846
44541,1632329,284052
44542,1632329,281957
44543,1632604,284052
44544,1632604,296096
44545,1632604,374720
44546,1633457,284052
44547,1633457,337339
44548,1653683,284052
44549,1695805,284052
44550,1697787,284052
44551,1703116,284052
44552,1703118,284052
44553,1703125,284052
44554,1703126,284052
44555,1703126,274857
44556,1703132,284052
44557,1703133,284052
44558,1704381,284052
44559,1733871,284052
44560,1760488,284052
44561,1760488,274857
44562,1774215,284052
44563,1774216,284052
44564,1774217,284052
44565,1774218,284052
44566,1774219,284052
44567,1774220,284052
44568,1774221,284052
44569,1774227,284052
44570,1774230,284052
44571,1774234,284052
44572,1774234,297762
44573,1774234,274857
44574,1774235,284052
44575,1774237,284052
44576,1774238,284052
44577,1774239,284052
44578,1774240,284052
44579,1774241,284052
44580,1785934,284052
44581,1785935,284052
44582,1785935,274857
44583,1785937,284052
44584,1785937,274857
44585,1785939,284052
44586,1785940,284052
44587,1785945,284052
44588,1785949,284052
44589,1785950,284052
44590,1785951,284052
44591,1785952,284052
44592,1551344,246655
44593,1712626,246655
44594,1712629,246655
44595,1712630,246655
44596,1712631,246655
44597,1525883,246655
44598,1713049,246655
44599,1570586,246655
44600,1637287,246655
44601,1519863,246655
44602,1519863,324552
44603,1713050,246655
44604,1706692,246655
44605,1706692,329865
44606,1713051,246655
44607,1713054,246655
44608,1713057,246655
44609,1548869,246655
44610,1585735,246655
44611,1609856,246655
44612,1713063,246655
44613,1713064,246655
44614,1713066,246655
44615,1713066,259316
44616,1713066,297762
44617,1571046,246655
44618,1571046,285783
44619,1713067,246655
44620,1713068,246655
44621,1713069,246655
44622,1405201,246655
44623,1713076,246655
44624,1753720,246655
44625,1497556,329865
44626,1121984,68730
44627,1402142,291805
44628,1521471,318846
44629,53972,324786
44630,166291,330459
44631,166291,331214
44632,1227669,321612
44633,1679517,330459
44634,991868,272693
44635,1404093,272693
44636,104659,272693
44637,1192579,272693
44638,1591748,272693
44639,1591749,272693
44640,1404094,272693
44641,1404091,272693
44642,1709321,272693
44643,1709322,272693
44644,1709323,272693
44645,1545953,272693
44646,1548165,272693
44647,1709326,272693
44648,1709327,272693
44649,1709328,272693
44650,1709329,272693
44651,1709337,272693
44652,1495876,324552
44653,26143,167073
44654,43159,167073
44655,109981,167073
44656,1192791,167073
44657,1266571,167073
44658,1266571,259316
44659,1266571,253412
44660,1327223,167073
44661,1411235,167073
44662,1484249,167073
44663,1510251,167073
44664,1516459,167073
44665,1574102,167073
44666,1577998,167073
44667,1578000,167073
44668,1578001,167073
44669,1578002,167073
44670,1578002,324552
44671,1578003,167073
44672,1578006,167073
44673,1578007,167073
44674,1578008,167073
44675,1578009,167073
44676,1578011,167073
44677,1558851,333371
44678,1578368,302401
44679,1578888,310307
44680,928603,338766
44681,1547427,338766
44682,1547428,338766
44683,51866,308639
44684,1394669,308369
44685,1511588,308369
44686,1511589,308369
44687,230179,68730
44688,1475631,419430
44689,1306691,381341
44690,1162661,273248
44691,1317534,273248
44692,1543756,273248
44693,1548104,273248
44694,1559781,273248
44695,1559782,273248
44696,1559784,273248
44697,1559785,273248
44698,1559823,273248
44699,1559832,273248
44700,1599138,273248
44701,1618130,273248
44702,1651460,273248
44703,1261812,281957
44704,36108,206647
44705,1572866,314365
44706,1551818,263115
44707,1558086,333371
44708,1558086,259693
44709,1558087,333371
44710,1553459,302401
44711,1065252,256591
44712,1065252,318781
44713,1440264,256591
44714,1463796,256591
44715,1463796,296524
44716,1466267,256591
44717,1466268,256591
44718,1466268,257211
44719,1484967,256591
44720,1484968,256591
44721,1484968,419430
44722,1484969,256591
44723,1484970,256591
44724,1484971,256591
44725,1452994,334543
44726,1461193,318846
44727,1461197,297762
44728,1481637,228205
44729,1434896,168259
44730,1496408,302401
44731,1496424,254320
44732,75109,150689
44733,1112036,150689
44734,1394415,150689
44735,1394416,150689
44736,1453254,150689
44737,1548933,150689
44738,1721855,150689
44739,1721858,150689
44740,1721859,150689
44741,1721860,150689
44742,1721861,150689
44743,1721862,150689
44744,1721863,150689
44745,1721863,324849
44746,1721864,150689
44747,1721866,150689
44748,1721867,150689
44749,1721870,150689
44750,1721871,150689
44751,1721872,150689
44752,1431793,314365
44753,1431804,324552
44754,1466194,274870
44755,1323533,296098
44756,1491504,321697
44757,135733,262500
44758,1295292,262500
44759,1492643,262500
44760,1492645,262500
44761,1492646,262500
44762,1492646,340666
44763,1493866,262500
44764,1493867,262500
44765,1493867,381284
44766,1493870,262500
44767,1165695,228161
44768,1361945,228161
44769,1451275,228161
44770,1462760,228161
44771,1508425,228161
44772,1508426,228161
44773,1508428,228161
44774,1508436,228161
44775,1508437,228161
44776,1508439,228161
44777,1508440,228161
44778,1508442,228161
44779,1508443,228161
44780,1508444,228161
44781,1508445,228161
44782,1508446,228161
44783,1720805,228161
44784,1720805,283366
44785,1781782,228161
44786,1641657,296524
44787,1641657,274870
44788,1641660,329865
44789,1632006,281957
44790,1632331,281957
44791,1543226,131634
44792,1903931,297762
44793,1351724,333371
44794,1569651,254320
44795,84064,168259
44796,1506360,168259
44797,1506364,168259
44798,1506365,168259
44799,1506366,168259
44800,1506366,337339
44801,1506366,339403
44802,1506368,168259
44803,1506369,168259
44804,1506371,168259
44805,1506371,131634
44806,1375920,168259
44807,1328758,168259
44808,1194885,168259
44809,1194885,188927
44810,1236340,168259
44811,1519426,188927
44812,1519437,188927
44813,1494533,273481
44814,1439277,228205
44815,1391337,228205
44816,1523026,338766
44817,1111120,293863
44818,12617,321697
44819,1494211,321697
44820,19074,304410
44821,85340,304410
44822,1526756,304410
44823,1554749,131634
44824,1554749,302401
44825,1548945,286217
44826,1554758,302401
44827,1453135,254470
44828,948288,258480
44829,1084866,258480
44830,1034086,258480
44831,112,258480
44832,63308,258480
44833,1556404,258480
44834,1556407,258480
44835,1405871,254320
44836,1405872,254320
44837,1325679,254320
44838,1463184,254320
44839,1463187,254320
44840,54256,254320
44841,54255,254320
44842,1469158,254320
44843,1569646,254320
44844,1535438,254320
44845,1569647,254320
44846,1569647,369557
44847,983911,254320
44848,983911,369557
44849,1569648,254320
44850,1536113,254320
44851,1528012,254320
44852,1569649,254320
44853,1569650,254320
44854,557680,254320
44855,1569652,254320
44856,1569653,254320
44857,1569655,254320
44858,1478211,254320
44859,1569656,254320
44860,1569657,254320
44861,1569658,254320
44862,1539759,203801
44863,968805,286217
44864,1352085,286217
44865,1399639,286217
44866,1494566,286217
44867,1515573,286217
44868,1515573,238713
44869,1515635,286217
44870,1533496,286217
44871,1533496,238713
44872,1544377,286217
44873,1548936,286217
44874,1548937,286217
44875,1548938,286217
44876,1548939,286217
44877,1548940,286217
44878,1548941,286217
44879,1548942,286217
44880,1548942,297762
44881,1548943,286217
44882,1548948,286217
44883,1548952,286217
44884,1548953,286217
44885,1548954,286217
44886,1548954,321612
44887,1548957,286217
44888,1548957,274870
44889,1548958,286217
44890,1548959,286217
44891,1548959,274857
44892,1548960,286217
44893,1548961,286217
44894,1548962,286217
44895,1563261,286217
44896,1462214,251516
44897,1471985,251516
44898,1471986,251516
44899,1471987,251516
44900,1471988,251516
44901,1528059,251516
44902,1500696,238713
44903,1500697,238713
44904,1533484,238713
44905,1533485,238713
44906,1533488,238713
44907,1533490,238713
44908,1533490,318781
44909,1533491,238713
44910,1533491,131634
44911,1533492,238713
44912,1533493,238713
44913,1533494,238713
44914,1533495,238713
44915,1533499,238713
44916,1533501,238713
44917,1533502,238713
44918,1533517,238713
44919,1533519,238713
44920,1533520,238713
44921,61368,238713
44922,1533526,238713
44923,1533531,238713
44924,1533531,318846
44925,1717776,277834
44926,1115738,333371
44927,45936,381341
44928,1457025,150540
44929,1457025,105864
44930,19278,150540
44931,56322,150540
44932,1267186,150540
44933,933558,150540
44934,1393208,150540
44935,1455596,150540
44936,148808,150540
44937,1153038,131634
44938,1379120,131634
44939,1449164,131634
44940,1464851,131634
44941,1532753,131634
44942,1594605,131634
44943,1594606,131634
44944,1594607,131634
44945,1594608,131634
44946,1594611,131634
44947,1594614,131634
44948,1594624,131634
44949,1594635,131634
44950,1594640,131634
44951,1594640,363676
44952,1594641,131634
44953,1594641,369885
44954,1594642,131634
44955,1594650,131634
44956,1473412,321612
44957,1473412,337339
44958,1473417,337339
44959,1464955,374720
44960,1649512,337339
44961,1634432,313369
44962,1634432,381284
44963,1649532,127380
44964,1649534,302946
44965,1273046,259316
44966,1578905,259316
44967,1578905,321697
44968,1615380,259316
44969,1699229,259316
44970,1699230,259316
44971,1714890,259316
44972,1714891,259316
44973,1714898,259316
44974,1714899,259316
44975,1714906,259316
44976,1714907,259316
44977,1714908,259316
44978,1714909,259316
44979,1714909,291805
44980,1714910,259316
44981,1714911,259316
44982,1714912,259316
44983,1714913,259316
44984,1419178,321612
44985,1527439,296524
44986,1527439,321612
44987,1527443,302401
44988,1527444,241259
44989,1527444,321612
44990,1742327,335797
44991,1533541,296524
44992,1561353,281957
44993,1568470,318846
44994,1467461,297762
44995,1608766,321741
44996,1608766,302401
44997,1621454,241259
44998,1717318,297762
44999,1717345,374720
45000,1531264,263115
45001,1568831,273481
45002,1637347,263115
45003,1579005,263115
45004,1551872,206647
45005,931286,188927
45006,1638547,188927
45007,1638548,188927
45008,61277,188927
45009,1638550,188927
45010,1638551,188927
45011,1638552,188927
45012,1638553,188927
45013,1389671,188927
45014,1638554,188927
45015,1638555,188927
45016,1638556,188927
45017,1638557,188927
45018,1638558,188927
45019,1638559,188927
45020,1638560,188927
45021,1426828,188927
45022,1548462,188927
45023,1638562,188927
45024,1638563,188927
45025,1638564,188927
45026,1638564,369885
45027,1638565,188927
45028,1603473,188927
45029,1687043,188927
45030,1636657,188927
45031,1636657,333371
45032,182001,105864
45033,1304301,253412
45034,1458727,253412
45035,1565737,296098
45036,1565737,296524
45037,1594001,374720
45038,1586111,314365
45039,1585753,318846
45040,1585753,324552
45041,1551772,206647
45042,239885,206647
45043,1551773,206647
45044,1551774,206647
45045,1551774,241259
45046,1551775,206647
45047,1118711,206647
45048,1551789,206647
45049,1551789,321741
45050,1551789,340666
45051,1551796,206647
45052,1548406,206647
45053,1548406,203801
45054,1099281,206647
45055,1551798,206647
45056,1087452,206647
45057,1551800,206647
45058,1551801,206647
45059,1551802,206647
45060,1551803,206647
45061,1551804,206647
45062,1551809,206647
45063,1551809,330459
45064,1551811,206647
45065,1551812,206647
45066,1551813,206647
45067,1551874,206647
45068,1551893,206647
45069,1551894,206647
45070,1551896,206647
45071,1551897,206647
45072,1551898,206647
45073,1551902,206647
45074,1551902,296524
45075,1551908,206647
45076,1551909,206647
45077,1551910,206647
45078,1551914,206647
45079,1582109,206647
45080,8784,206647
45081,64000,206647
45082,1494824,206647
45083,1230042,321697
45084,1578896,321697
45085,13065,321697
45086,1578897,321697
45087,1110812,321697
45088,1578898,321697
45089,1578899,321697
45090,1578900,321697
45091,1578901,321697
45092,1578902,321697
45093,1578903,321697
45094,1578904,321697
45095,1547041,321697
45096,1578907,321697
45097,1578908,321697
45098,1568547,321612
45099,1569322,291805
45100,1661325,363676
45101,1607512,278927
45102,1111168,203801
45103,1487711,203801
45104,1487711,297762
45105,1487711,291805
45106,1546737,203801
45107,1546745,203801
45108,1546745,369885
45109,1546748,203801
45110,1546753,203801
45111,1546753,324552
45112,1546754,203801
45113,1548388,203801
45114,1548389,203801
45115,1548389,274857
45116,1548400,203801
45117,1548408,203801
45118,1548409,203801
45119,1548411,203801
45120,1548412,203801
45121,1548416,203801
45122,1548417,203801
45123,1371893,285783
45124,210341,285783
45125,1179893,285783
45126,1571043,285783
45127,1571044,285783
45128,1425353,285783
45129,1571045,285783
45130,1568187,285783
45131,1571048,285783
45132,1508409,300671
45133,1579398,300671
45134,1415959,300671
45135,1579400,300671
45136,1579401,300671
45137,1579401,291805
45138,1579402,300671
45139,1579403,300671
45140,1579404,300671
45141,1187163,300671
45142,1543893,300671
45143,1579409,300671
45144,1578403,300671
45145,1579410,300671
45146,1579412,300671
45147,1579412,318846
45148,1579413,300671
45149,1263443,300671
45150,1485682,300671
45151,1579414,300671
45152,1530868,300671
45153,1579415,300671
45154,1465194,300671
45155,1626072,300671
45156,1636641,300671
45157,1556418,291805
45158,1709127,338766
45159,931140,281957
45160,1316345,281957
45161,1382024,281957
45162,1543747,281957
45163,1548070,281957
45164,1548455,281957
45165,1548455,340666
45166,1548888,281957
45167,1559360,281957
45168,1559871,281957
45169,1559872,281957
45170,1559874,281957
45171,1559905,281957
45172,1559907,281957
45173,1559908,281957
45174,1559912,281957
45175,1559916,281957
45176,1559919,281957
45177,1559925,281957
45178,1561332,281957
45179,1561333,281957
45180,1561335,281957
45181,1561338,281957
45182,1561347,281957
45183,1561350,281957
45184,1561352,281957
45185,1632330,281957
45186,1632345,281957
45187,1632346,281957
45188,1632347,281957
45189,1632349,281957
45190,1632350,281957
45191,1632351,281957
45192,1632352,281957
45193,1532873,328387
45194,1580948,328387
45195,76046,307081
45196,200043,307081
45197,1500929,307081
45198,1506014,307081
45199,1506015,307081
45200,1506016,307081
45201,1506017,307081
45202,1521493,307081
45203,1568839,273481
45204,1568832,273481
45205,1215399,273481
45206,1215399,338766
45207,1397876,273481
45208,1519864,273481
45209,1519866,273481
45210,1551040,273481
45211,1568836,273481
45212,1568837,273481
45213,1568837,340666
45214,1568838,273481
45215,1568840,273481
45216,1568841,273481
45217,1568842,273481
45218,1568842,329865
45219,1392963,273481
45220,1568843,273481
45221,46680,318781
45222,1450265,318781
45223,1018991,318781
45224,958778,318781
45225,1622806,318781
45226,1622807,318781
45227,1622808,318781
45228,1622810,318781
45229,1622811,318781
45230,1161138,318781
45231,1622812,318781
45232,1389931,318781
45233,1581132,318781
45234,1622813,318781
45235,1622814,318781
45236,1622815,318781
45237,1285602,318781
45238,1622816,318781
45239,1576810,318781
45240,1622817,318781
45241,1622818,318781
45242,1622819,318781
45243,1622820,318781
45244,1622821,318781
45245,1391088,318781
45246,1622822,318781
45247,1447600,374720
45248,1695386,257211
45249,1695387,257211
45250,1695388,257211
45251,967559,264644
45252,1310031,264644
45253,1492086,264644
45254,1510491,264644
45255,1526870,328425
45256,1546356,328425
45257,1519819,328425
45258,1546357,328425
45259,1546358,328425
45260,1546359,328425
45261,1546360,328425
45262,75131,328425
45263,1546361,328425
45264,1379720,328425
45265,1397777,300669
45266,1455510,127380
45267,1455510,399106
45268,1458404,381288
45269,1543589,419430
45270,1558090,328387
45271,1658523,369557
45272,1559357,302401
45273,1041278,277216
45274,93023,277216
45275,1555298,277216
45276,1555298,340666
45277,2041,277216
45278,1371401,277216
45279,211197,277216
45280,1034665,277216
45281,1500924,277216
45282,237364,372058
45283,1551816,381288
45284,1608763,313369
45285,1608773,381288
45286,1574034,274857
45287,1574035,306819
45288,1574052,297762
45289,1501951,329865
45290,16706,306819
45291,238443,306819
45292,1069626,306819
45293,1436409,306819
45294,1581746,306819
45295,1581747,306819
45296,1581748,306819
45297,1581749,306819
45298,1627130,334541
45299,1627131,334541
45300,1582569,334541
