id,actor_id,movie_id,character_name
12648,55470,1771,Spencer
12649,55470,68735,Spencer
12650,55470,331214,Spencer
12651,58502,1771,Victoria
12652,58502,96721,Victoria
12653,58502,131631,Victoria
12654,58502,131634,Victoria
12655,74289,1771,Isabel
12656,30315,1771,Heinz Kruger
12657,30315,49051,Heinz Kruger
12658,30315,57158,Heinz Kruger
12659,30315,122917,Heinz Kruger
12660,30315,241259,Heinz Kruger
12661,145161,1771,Jacques Dernier
12662,15543,1771,Antwone Quenton 'Fish' Fisher
12663,124644,50646,Anna Lee
12664,124644,82654,Anna Lee
12665,124644,240832,Anna Lee
12666,51297,50646,Danny
12667,79024,50646,Barbara
12668,117470,50646,Richard
12669,202952,50646,Tiffany
12670,25136,51828,Detective Inspector McCall
12671,25136,49051,Detective Inspector McCall
12672,25136,57158,Detective Inspector McCall
12673,25136,122917,Detective Inspector McCall
12674,66431,51828,Beverly
12675,75073,51828,Callum O'Neill
12676,213394,51828,Graham
12677,213394,205596,Graham
12678,73462,51828,Lady Teazle
12679,1035194,51828,Ingrid
12680,512079,51828,Marie
12681,235837,51828,Hattie
12682,147710,50544,Sammy - Sam the Magnificent
12683,127963,50544,Himself
12684,40279,50544,Tanya
12685,23821,50544,Matty Matthews
12686,17273,50544,Japanese Pedestrian
12687,109046,50544,Marianne
12688,154826,50544,Girl at Durenberger's
12689,43483,50544,Flight Attendant
12690,42711,61791,State Trooper
12691,42711,281338,State Trooper
12692,70175,61791,Young Mother
12693,70175,22970,Young Mother
12694,70175,249164,Young Mother
12695,1865693,61791,Todd Hunsiker
12696,1565027,61791,Alice Hunsiker
12697,1832997,61791,Teenage Alice Hunsiker
12698,18997,50014,Ivy Walker
12699,18997,40807,Ivy Walker
12700,18997,135397,Ivy Walker
12701,83002,50014,Mrs. O'Brien
12702,83002,80321,Mrs. O'Brien
12703,83002,82633,Mrs. O'Brien
12704,83002,97630,Mrs. O'Brien
12705,83002,157336,Mrs. O'Brien
12706,83002,286217,Mrs. O'Brien
12707,999605,50014,Leslie
12708,221098,50014,Jolene French
12709,221098,114150,Jolene French
12710,221098,254470,Jolene French
12711,18249,50014,Sipsey
12712,53923,50014,Jo
12713,13314,50014,Mack
12714,3623,63311,Belén
12715,3623,297762,Belén
12716,440879,63311,Vicente
12717,225017,63311,Zeca
12718,87015,63311,Tito
12719,858618,63311,Presidente del Instituto de Biotecnología
12720,106817,63311,Norma Ledgard
12721,101401,63311,madre di Filippo
12722,724188,63311,Cristina
12723,51902,63311,Carlos
12724,102226,63311,Dr. Blasco
12725,1356487,63311,Cantante
12726,1275996,63311,Norma joven
12727,1356491,63311,Casilda Efraiz
12728,84685,60308,Carter
12729,181067,60308,CHP Officer
12730,16859,60308,Laura
12731,16859,160588,Laura
12732,178466,60308,Chad Bradford
12733,938701,60308,Jeremy Giambi
12734,120890,60308,Sergeant on Rooftop
12735,120890,82633,Sergeant on Rooftop
12736,71189,24428,Exotic Beauty
12737,71189,112949,Exotic Beauty
12738,71189,137106,Exotic Beauty
12739,71189,100402,Exotic Beauty
12740,71189,99861,Exotic Beauty
12741,14464,24428,Nurse Alex Price
12742,14464,100402,Nurse Alex Price
12743,101522,24428,Victor Taveras
12744,240240,60243,Simin
12745,240242,60243,Somayyeh
12746,240243,60243,Miss Ghahraii
12747,559566,60243,Nader
12748,559566,300671,Nader
12749,559567,60243,Razieh
12750,229933,60243,Hojjat
12751,559568,60243,Nader's Father
12752,559569,60243,Simin's Mother
12753,1141703,60243,Soldier
12754,1029121,60243,Mrs. Kalaani
12755,41525,60243,Interrogator
12756,972459,59440,Himself
12757,235782,59440,Pilar Fernandez
12758,77278,59440,James Farmer Jr.
12759,39007,59440,Tito
12760,1130135,59440,Nash
12761,225622,59440,KC
12762,41746,40807,Beaufres
12763,41746,293863,Beaufres
12764,41436,40807,Holden
12765,1281758,40807,Susan
12766,177885,40807,AF1 Science Officer
12767,177885,293660,AF1 Science Officer
12768,61541,40807,Teddy Chin
12769,387183,40807,Pretty Girl #1
12770,89551,40807,Dr. Comito
12771,89551,22970,Dr. Comito
12772,211540,40807,Jackie
12773,61187,40807,Ed
12774,61187,293863,Ed
12775,61187,376660,Ed
12776,56024,74643,"Hubert Bonisseur de La Bath, alias OSS 117"
12777,56024,106646,"Hubert Bonisseur de La Bath, alias OSS 117"
12778,82923,74643,Christiana
12779,155649,74643,Guest
12780,155649,62211,Guest
12781,74577,74643,Nadine
12782,74577,321741,Nadine
12783,42133,74643,Beth Wade
12784,19023,74643,Gerald Grunick
12785,234479,39254,Max Kenton
12786,234479,81188,Max Kenton
12787,53176,39254,Himself
12788,1126350,39254,Big Sister
12789,1126351,39254,Little Sister
12790,1126352,39254,Littlest Sister
12791,187983,39254,Bill Panner
12792,1358647,39254,Large Texan Man
12793,1738396,39254,San Leandro Gentleman #1
12794,132157,71859,"Vincent ""Vinnie"" Rizzo, Jr."
12795,132157,84892,"Vincent ""Vinnie"" Rizzo, Jr."
12796,132157,259316,"Vincent ""Vinnie"" Rizzo, Jr."
12797,1431169,71859,"Kevin, 6-8 Years"
12798,1614414,71859,"Kevin, Toddler"
12799,1074512,71859,Samantha Wilson
12800,172150,71859,Colin
12801,172150,76025,Colin
12802,1473442,71859,Soweto
12803,61363,49530,Alex Rider
12804,61363,132363,Alex Rider
12805,16478,49530,Max Neurick
12806,66743,49530,Eric
12807,66743,290250,Eric
12808,52646,49530,
12809,234982,49530,Michele Weis
12810,1011100,49530,Maya
12811,1462149,72113,Zachary Cowan
12812,1462150,72113,Ethan Longstreet
12813,87243,76025,Marianne
12814,577478,76025,Russian Lawyer's Wife
12815,1493242,76025,Carly
12816,1030329,76025,Elizabeth
12817,1819913,76025,Rachel
12818,1819914,76025,Loren
12819,1141384,76025,Woman on Subway Train
12820,92728,76025,Interviewer
12821,1181306,76025,Cocktail Waitress
12822,23789,17578,Ludwig the Hairdresser
12823,104802,17578,Co-Pilot (voice)
12824,1083807,17578,Barnaby (voice)
12825,1083807,296098,Barnaby (voice)
12826,72873,44826,Larry Gopnik
12827,72873,41154,Larry Gopnik
12828,72873,86838,Larry Gopnik
12829,72873,72976,Larry Gopnik
12830,72873,160588,Larry Gopnik
12831,72873,284052,Larry Gopnik
12832,72873,321697,Larry Gopnik
12833,72873,329865,Larry Gopnik
12834,234983,44826,Young Tabard
12835,234983,72976,Young Tabard
12836,1080628,44826,Camera Technician
12837,225692,57212,Albert Narracott
12838,15086,57212,Gunnar
12839,1389549,57212,Emilie
12840,1252495,57212,Andrew Easton
12841,589652,57212,Thomas Dekker
12842,589652,59859,Thomas Dekker
12843,77069,70160,Himself
12844,77069,132363,Himself
12845,77069,101299,Himself
12846,23498,70160,Will Stanton
12847,23498,193756,Will Stanton
12848,561869,70160,Cataleya Restrepo (Age10)
12849,561869,417678,Cataleya Restrepo (Age10)
12850,530025,70160,Primrose Everdeen
12851,530025,101299,Primrose Everdeen
12852,530025,131631,Primrose Everdeen
12853,530025,131634,Primrose Everdeen
12854,77335,49026,Malcolm Bench
12855,77335,97367,Malcolm Bench
12856,77335,330459,Malcolm Bench
12857,71010,49026,Eliot Firth
12858,16607,49026,Nissem
12859,39659,49026,Yuri Podorov
12860,39659,68726,Yuri Podorov
12861,54807,58574,Le mac
12862,220448,58574,Colonel Sebastian Moran
12863,220448,281957,Colonel Sebastian Moran
12864,71584,58574,Thomas Cromwell
12865,71584,116149,Thomas Cromwell
12866,1053673,58574,Carruthers
12867,1097455,58574,Shush Club Maitre D'
12868,142636,56292,Trevor Hanaway
12869,508582,56292,Bogdan
12870,92428,56292,Wistrom
12871,173079,56292,Julia's Friend
12872,78147,65754,Tao
12873,255653,65754,Hans-Erik Wennerström
12874,11040,65754,Lutz
12875,52760,65754,Praetor Hiren
12876,52760,100402,Praetor Hiren
12877,33161,77338,Bob
12878,78423,77338,Remington
12879,78423,127585,Remington
12880,78423,135397,Remington
12881,78423,382591,Remington
12882,19370,77338,Yvonne
12883,26107,77338,Elisa
12884,581728,77338,Adama
12885,581729,77338,Albert
12886,1411815,77338,Fatou
12887,1411817,77338,Mina
12888,1349054,77338,Amie de Philippe
12889,224148,77338,Ami de Philippe
12890,1069637,77338,Bastien
12891,146212,77338,Antoine
12892,1632523,77338,Hôtesse de l'air
12893,122889,76726,Andrew Detmer
12894,122889,82633,Andrew Detmer
12895,122889,72976,Andrew Detmer
12896,122889,97367,Andrew Detmer
12897,122889,102382,Andrew Detmer
12898,558466,76726,Matt Garetty
12899,558466,227306,Matt Garetty
12900,135651,76726,Jamal
12901,135651,312221,Jamal
12902,213044,76726,Monica
12903,589098,76726,Casey Letter
12904,137463,76726,Chief of Guards
12905,137463,49049,Chief of Guards
12906,934796,76726,Sean
12907,231651,76726,Samantha
12908,213315,72570,Kyle
12909,1235237,72570,Ryan
12910,80184,72570,Sonia
12911,1866605,72570,Carrie
12912,986445,72570,Shana
12913,225694,57214,Costa
12914,225695,57214,JB
12915,1142720,57214,Aaron Fitzcarraldo
12916,1142720,308369,Aaron Fitzcarraldo
12917,996700,57214,Dax
12918,996700,187017,Dax
12919,131771,57214,Kirby
12920,996699,57214,Everett
12921,1333921,57214,Tyler
12922,999790,57214,San Diego Dance Academy
12923,999790,114150,San Diego Dance Academy
12924,999790,254470,San Diego Dance Academy
12925,996701,57214,Jason
12926,996701,157386,Jason
12927,996701,157350,Jason
12928,996701,244786,Jason
12929,996701,262500,Jason
12930,996701,308266,Jason
12931,62597,57214,Hotel Desk Manager
12932,42194,57214,Mom
12933,1368651,57214,Rob
12934,65925,57214,T-Rick
12935,83861,57214,Wayne
12936,996697,57214,JB's Girl
12937,9778,64688,Craig Jones
12938,9778,187017,Craig Jones
12939,9778,228326,Craig Jones
12940,543505,64688,Jazz Man
12941,543505,137106,Jazz Man
12942,543505,135397,Jazz Man
12943,168581,64688,"K.C., Cherry Bomb"
12944,1060081,64688,A.J. Brown
12945,1060081,187017,A.J. Brown
12946,1060081,102899,A.J. Brown
12947,113732,94329,Rama
12948,113732,180299,Rama
12949,113732,140607,Rama
12950,592496,94329,Jaka
12951,592496,82992,Jaka
12952,592496,188927,Jaka
12953,1202416,94329,Andi
12954,1202416,180299,Andi
12955,142019,94329,Mad Dog
12956,142019,180299,Mad Dog
12957,142019,140607,Mad Dog
12958,592495,94329,Tama
12959,592495,271110,Tama
12960,1001665,94329,Wahyu
12961,1001664,94329,Ari
12962,1001666,94329,Bowo
12963,1001667,94329,Budi
12964,1127112,94329,Eko
12965,1127113,94329,Alee
12966,1103310,94329,Gofar
12967,1398995,94329,Dagu
12968,1674974,94329,Gofar's Wife
12969,210824,22970,Woman Reading on Bench
12970,486603,22970,Jules Louden
12971,51533,22970,Slacker Boyfriend
12972,210695,22970,Leo
12973,210695,132363,Leo
12974,31137,22970,Patrick Thomas
12975,8338,22970,Sharon/Alessa
12976,385220,22970,Father Buckner
12977,172997,22970,Mom
12978,29222,77877,Troy Bolton
12979,221809,77877,Beth Clayton
12980,221809,68734,Beth Clayton
12981,80289,77877,Keith Clayton
12982,211429,77877,Little Boy #2
12983,550317,77877,Assistant to D.A.
12984,568045,77877,Ally
12985,568045,135397,Ally
12986,582656,77877,Tattooed Mike
12987,143264,77877,Theater Manager
12988,143264,419430,Theater Manager
12989,151246,41154,Pussycat Doll
12990,151246,277834,Pussycat Doll
12991,59860,41154,Alice Harbinson
12992,59860,54138,Alice Harbinson
12993,87070,41154,Alan
12994,87070,109424,Alan
12995,1068400,41154,Colonel's Son
12996,1506488,41154,Downtown Hipster
12997,130253,70981,Paco
12998,130253,302401,Paco
12999,564941,70981,Young Shaw
13000,16702,70981,Ian Curtis
13001,16702,177677,Ian Curtis
13002,71083,70981,Ford
13003,228968,70981,Swire
13004,228968,140607,Swire
13005,946696,70981,Scar
13006,946696,140607,Scar
13007,946696,330459,Scar
13008,1074615,70981,Mercenary 1
13009,1074616,70981,Mercenary 2
13010,929906,83666,Sam
13011,929905,83666,Suzy
13012,929905,334541,Suzy
13013,1105079,83666,Lilly's Dance Partner
13014,1105079,120467,Lilly's Dance Partner
13015,1105079,334541,Lilly's Dance Partner
13016,1105080,83666,Lazy Eye
13017,963684,83666,Young David
13018,1142686,83666,Skotak
13019,1142686,120467,Skotak
13020,12042,83666,Damien Thorn
13021,31531,80321,Seeing Eye Dog / Wassup Fish / Mouse (voice)
13022,31531,82690,Seeing Eye Dog / Wassup Fish / Mouse (voice)
13023,31531,269149,Seeing Eye Dog / Wassup Fish / Mouse (voice)
13024,3627,80321,Lucía
13025,1113604,62177,Young Merida (voice)
13026,137262,62177,The Raven/Crow (voice)
13027,9152,62177,Martin (voice)
13028,1438685,62177,Maudie (voice)
13029,1102427,62177,Humble Guard
13030,1102427,102651,Humble Guard
13031,1333216,62177,Wee Dingwall (voice)
13032,207150,72105,Pretty Blonde
13033,1204318,72105,Robert
13034,43286,72105,Kelly
13035,1063947,72105,Young John
13036,24357,72105,Miss Ungermeyer
13037,55463,72105,Eli's Wife
13038,15762,72105,Dylan Pickles (voice)
13039,15762,335797,Dylan Pickles (voice)
13040,55152,1930,Steve Dunne
13041,55152,102382,Steve Dunne
13042,558928,1930,Peezer
13043,558928,102382,Peezer
13044,558928,190859,Peezer
13045,231547,1930,Thor
13046,1111328,1930,Cash Register Thief
13047,59261,1930,Lizzie Gaines
13048,205976,1930,Sally Avril
13049,1030261,37724,Sévérine
13050,139549,37724,Tanner
13051,139549,205596,Tanner
13052,139549,206647,Tanner
13053,11045,37724,Patrice
13054,118617,37724,Sergei
13055,118617,306819,Sergei
13056,206273,37724,Ronson
13057,100242,37724,Vanessa
13058,1024234,37724,Bond's Lover
13059,62076,82633,Tom Gilpin
13060,62076,59967,Tom Gilpin
13061,97598,82633,Red
13062,1584009,82633,Mason Wardell
13063,73128,114150,John Roberts
13064,73128,82690,John Roberts
13065,73128,254470,John Roberts
13066,29221,114150,Zoe Plummer
13067,29221,254470,Zoe Plummer
13068,1107296,114150,Benji Applebaum
13069,1107296,254470,Benji Applebaum
13070,212604,114150,Bumper Allen
13071,212604,254470,Bumper Allen
13072,212604,257211,Bumper Allen
13073,212604,324849,Bumper Allen
13074,1072572,114150,Female Siren (voice)
13075,1072572,254470,Female Siren (voice)
13076,1107297,114150,Lilly Onakuramara
13077,1107297,254470,Lilly Onakuramara
13078,21179,114150,Cpt. Goodson
13079,1107298,114150,Jessica
13080,1107298,254470,Jessica
13081,48312,59967,Dode
13082,992427,59967,Distraught Son
13083,565504,59967,Jeb Nolan
13084,84760,59967,Samuel
13085,231857,59967,Gat Man
13086,231857,68718,Gat Man
13087,231857,119450,Gat Man
13088,231857,256591,Gat Man
13089,183099,59967,Gat Man
13090,195575,49049,Mrs. Nwokolo
13091,107550,49049,Calin
13092,1134987,49049,Japhet
13093,230822,49049,DJ
13094,200002,49049,Cathy
13095,209193,49049,Pilot
13096,76511,77016,Elizabeth Case
13097,582816,77016,Lynetta
13098,53928,77016,LaFawnduh
13099,85414,77016,Homicide Detective 2
13100,458014,77016,Officer Cho
13101,55394,77016,Mission Rebel
13102,1138844,77016,Senior Captain
13103,969413,77016,Restaurant Patron (uncredited)
13104,19961,84892,Anna
13105,1053419,84892,Alice
13106,32597,84892,Bryan Bedford
13107,987572,84892,Barfbag
13108,85139,84892,Nigel
13109,936970,84892,Sarah
13110,92416,103663,Nadja
13111,4457,103663,Michael
13112,6122,103663,Susanne
13113,588175,103663,Esben
13114,47156,103663,Grethe
13115,1034508,103663,Godsejer / Advokat
13116,1112385,103663,Klara
13117,1188827,103663,Marcus
13118,4464,103663,Kim
13119,1442695,103663,
13120,1442696,103663,
13121,1441931,103663,
13122,1442697,103663,
13123,1442698,103663,
13124,564610,103663,
13125,928906,82507,Tracy Oswalt
13126,928905,82507,Abby
13127,928905,307081,Abby
13128,928908,82507,Josh
13129,928909,82507,Stephanie Stevenson
13130,928909,296098,Stephanie Stevenson
13131,1017265,82507,Christopher Miller
13132,928907,82507,BBQ Son / Killer
13133,1179260,82507,Lawn Girl
13134,1859942,82507,Pool Party Boy
13135,1423420,82507,Bughuul / Mr. Boogie
13136,1230614,82507,Anchor
13137,1575466,82507,Mrs. Stevenson (uncredited)
13138,77948,76492,Waterpark Girl
13139,77948,159824,Waterpark Girl
13140,77948,318846,Waterpark Girl
13141,53122,76492,Dolores Durante
13142,53122,159824,Dolores Durante
13143,28640,76492,Emily Sanderson
13144,28640,308369,Emily Sanderson
13145,28640,159824,Emily Sanderson
13146,458843,76492,Murray the Mummy (voice)
13147,37034,76492,Chefredakteur
13148,25401,76492,Mavis (German voice)
13149,1202534,76492,Sweetest Medieval Girl of All Time
13150,1202534,159824,Sweetest Medieval Girl of All Time
13151,1230389,76492,Pilot (voice)
13152,59233,68734,Augie
13153,59233,76203,Augie
13154,59233,225574,Augie
13155,59233,210577,Augie
13156,58356,68734,Twenty-Something Girl Dreaming
13157,18182,86838,La vampire (Quartier de la Madeleine)
13158,18182,75612,La vampire (Quartier de la Madeleine)
13159,1170658,86838,Myra Kieslowski
13160,109560,86838,Precious
13161,21688,83542,Cha Yeong-mi
13162,71057,83542,Talbot / Hotel Manager / Yoona-939 / Rose
13163,1077356,83542,Megan Sixsmith / 12th Star Clone
13164,18977,82690,Detective Paulie Sellitto
13165,18977,127380,Detective Paulie Sellitto
13166,76245,82690,Wynnchel (voice)
13167,52117,82690,French Toast Guy
13168,165787,82690,Sour Bill / Zangief (voice)
13169,165787,269149,Sour Bill / Zangief (voice)
13170,67837,82693,Minnie
13171,108920,82693,Nikki
13172,239111,82693,Ricky D'Angelo
13173,239111,168672,Ricky D'Angelo
13174,1271780,82693,Tiffany's Mother
13175,65196,87502,Maria
13176,31647,87502,Belle
13177,208956,87502,Donny Dion
13178,1201512,87502,Son on Plane
13179,933160,87827,Pi Patel (16 / 17 Years)
13180,935504,87827,Pi Patel (11 / 12 Years)
13181,1133846,87827,Pi Patel (5 Years)
13182,227849,87827,Santosh Patel
13183,55062,87827,Gita Patel
13184,1377778,87827,Ravi Patel (7 Years)
13185,1133848,87827,Ravi Patel ( 13/ 14 years)
13186,1133849,87827,Ravi Patel (18/19 years)
13187,121702,87827,Younger Insurance Investigator
13188,40541,87827,Benito
13189,1271647,87827,Anandi
13190,1271648,87827,Mamaji
13191,72095,72976,Richard Hayes
13192,72095,49051,Richard Hayes
13193,72095,57158,Richard Hayes
13194,72095,118340,Richard Hayes
13195,72095,122917,Richard Hayes
13196,151432,72976,Franklin
13197,1023139,72976,Glen Stetson
13198,1023139,86829,Glen Stetson
13199,1023139,140607,Glen Stetson
13200,1023139,68730,Glen Stetson
13201,87056,81188,Ben Hinton
13202,1271684,81188,Claude (voice)
13203,1364655,81188,Sophie Bennett (voice)
13204,114446,81188,Monty (voice)
13205,1364657,81188,Pippa / Jack's Sister (voice)
13206,1364658,81188,Cupcake (voice)
13207,1364660,81188,Burgess Pedestrian (voice)
13208,1364660,228161,Burgess Pedestrian (voice)
13209,936667,81188,Burgess Dog Walker
13210,8020,140420,George (voice)
13211,116315,140420,Old Lady (voice)
13212,1112515,140420,Boss (voice)
13213,1381547,140420,Finster (voice)
13214,80112,49051,Radagast
13215,80112,57158,Radagast
13216,80112,122917,Radagast
13217,127453,49051,Bolg
13218,127453,122917,Bolg
13219,105584,49051,Lindir
13220,207558,49051,Kili
13221,207558,57158,Kili
13222,207558,122917,Kili
13223,95047,49051,Roman Officer
13224,95047,57158,Roman Officer
13225,95047,122917,Roman Officer
13226,95047,312221,Roman Officer
13227,45407,97630,Eric Beller
13228,1061516,97630,Osama Bin Laden
13229,89626,97630,Jordi
13230,1140088,97630,J.J.
13231,20374,82654,Pool Party People
13232,20374,324786,Pool Party People
13233,74302,82654,Tyrone
13234,74302,190859,Tyrone
13235,982065,82654,Perry's Dad
13236,982065,281957,Perry's Dad
13237,1172760,82654,Soldier #1
13238,1676049,82654,Soldier #2
13239,1676049,246655,Soldier #2
13240,1676049,285783,Soldier #2
13241,1676052,82654,Soldier #3
13242,1676060,82654,Soldier #4
13243,101221,82654,Janitor
13244,1195616,82654,TSA Zombie
13245,231517,82654,High Priestess #4
13246,164860,82654,Laughing Girl
13247,6818,75780,Face
13248,6818,149870,Face
13249,6818,270946,Face
13250,224181,75780,Charlie
13251,224181,157350,Charlie
13252,224181,227306,Charlie
13253,224181,262500,Charlie
13254,1132335,75780,Vlad
13255,53259,75780,Gill
13256,203630,75780,Cindy Bottoms
13257,1056053,75780,Const. Peter Simmons
13258,1056053,127585,Const. Peter Simmons
13259,1056053,76341,Const. Peter Simmons
13260,1056053,246655,Const. Peter Simmons
13261,1286869,75780,Punk
13262,27770,68718,Charles Paddock
13263,1133063,68718,Deputy Coroner
13264,1133063,273248,Deputy Coroner
13265,1037108,68718,Mikisha
13266,1129647,68718,Big Fred
13267,1304662,80278,Thomas Bennett
13268,1304662,116149,Thomas Bennett
13269,1207881,80278,Simon Bennett
13270,587930,80278,Elena
13271,400,80278,Mrs. Welland
13272,400,258230,Mrs. Welland
13273,1026231,80278,Caregiver
13274,1467497,80278,Red Cross Nurse
13275,1176194,80278,Daniel
13276,1467498,80278,Daniel's Father
13277,1467499,80278,Old Thai Man
13278,1467500,80278,Young Thai Man
13279,135722,80278,Mr. Benstrom
13280,37632,82695,Edward Wilson Jr.
13281,37632,266856,Edward Wilson Jr.
13282,37632,259316,Edward Wilson Jr.
13283,37632,306819,Edward Wilson Jr.
13284,143425,82695,Anesthesiologist
13285,145116,82695,Éponine Thénardier
13286,1133684,82695,Gavroche
13287,1278483,82695,Convict 1
13288,1278484,82695,Convict 3
13289,1278485,82695,Convict 4
13290,1278486,82695,Convict 5
13291,44930,82695,Frank
13292,76941,112949,Kevin Tierney
13293,524503,112949,Lewis
13294,1797637,112949,Lexie
13295,1041480,112949,Omar
13296,20164,112949,Mary Peterson
13297,61099,112949,Mrs. Quinn
13298,1797639,112949,Mr. Feldman
13299,65171,112949,Winston
13300,1788835,112949,Bus Station Clerk
13301,1281322,112949,Bus Boy
13302,1244435,112949,Pushy Bus Woman
13303,42267,49519,Sandy Crood (voice)
13304,42267,82702,Sandy Crood (voice)
13305,9779,158011,Bobby Zachs
13306,9779,59859,Bobby Zachs
13307,83244,158011,Girl
13308,21366,158011,Ms. Jones
13309,67979,158011,Hugh
13310,95517,158011,nurse
13311,95517,238636,nurse
13312,191252,158011,Female Trainee
13313,527393,84199,Dave Hodgman
13314,527393,198663,Dave Hodgman
13315,527393,294254,Dave Hodgman
13316,527393,296524,Dave Hodgman
13317,52018,84199,Cara
13318,52018,228205,Cara
13319,104561,84199,John Reed
13320,968863,84199,Joshua 'J' Cody
13321,191228,84199,Daughter
13322,1046348,84199,Amy Warnicker
13323,934243,84199,Brianna
13324,970139,84199,Big Corporation
13325,131642,84199,David
13326,96349,84199,Teen with Pinups
13327,96349,138832,Teen with Pinups
13328,96349,283995,Teen with Pinups
13329,198812,84199,Bully #2 (voice)
13330,1041440,97367,"Prom Date (segment ""Brett Ratner"")"
13331,1041440,167073,"Prom Date (segment ""Brett Ratner"")"
13332,1129833,97367,Scott
13333,1193625,97367,Vanessa Kancam
13334,1193629,97367,Cory Gilbeau
13335,530618,109428,Mia Allen
13336,530618,300669,Mia Allen
13337,79795,109428,Rickie
13338,17441,109428,Martin Kefauver
13339,1046233,109428,Natalie
13340,196780,109428,Harold
13341,211412,109428,Additional Voice (voice)
13342,28032,109428,Mike
13343,1478080,109428,
13344,1478081,109428,
13345,1424808,109428,
13346,1182202,109428,
13347,127558,75612,Dawn
13348,127558,194662,Dawn
13349,127558,340666,Dawn
13350,1171690,75612,Julia's Child
13351,1171689,75612,Julia's Child
13352,1198939,75612,Grow Hall Survivor
13353,1158069,75612,NASA Ground Control
13354,1158069,107846,NASA Ground Control
13355,139189,75612,Tourist
13356,1343401,75612,Survivor
13357,1590549,75612,Alien (uncredited)
13358,104522,110420,Hana (voice)
13359,45999,110420,Wolf Man (voice)
13360,1054260,110420,Yuki (voice)
13361,559411,110420,Shuya Watanabe
13362,225662,110420,Young Yuki (voice)
13363,1314114,110420,Young Ame (voice)
13364,1210372,110420,Sohei (voice)
13365,1241795,110420,Hosokawa (voice)
13366,12199,110420,Section 9 Department Chief Aramaki (voice)
13367,1244350,110420,Mino
13368,135202,110420,Tendo (voice)
13369,1018944,110420,Mr. Tanabe (voice)
13370,1551496,110420,Radio Announcer (voice)
13371,27788,110420,Hotsuta no okusan (voice)
13372,77303,68721,Doctor Wu (as Wang Xueqi)
13373,1034681,103731,Steve
13374,1034681,246655,Steve
13375,1171570,103731,Neckbone
13376,1171570,294254,Neckbone
13377,167564,103731,12-Step Meeting Member
13378,71889,103731,James
13379,1186193,103731,May Pearl
13380,1133349,64682,Maureen
13381,1133349,283995,Maureen
13382,1133349,203801,Maureen
13383,1133349,253412,Maureen
13384,35780,64682,Narrator
13385,236851,64682,Bryce Loski
13386,44838,64682,Cop
13387,44838,76341,Cop
13388,77496,64682,Skip
13389,1272936,64682,The Boss-Probity Trust
13390,1272937,64682,Pammy
13391,76242,54138,Mikey
13392,180997,54138,Rima Harewood
13393,114019,82992,Apollo
13394,114019,57158,Apollo
13395,114019,122917,Apollo
13396,114019,168259,Apollo
13397,114019,321612,Apollo
13398,114019,337339,Apollo
13399,78452,82992,Veretta
13400,78452,293660,Veretta
13401,936415,82992,Klaus
13402,936415,188927,Klaus
13403,1835251,82992,Denlinger (as Samuel Stewart)
13404,24895,75656,Vielverdrus
13405,1178995,75656,Hermia
13406,94427,75656,Mechanic's Girlfriend
13407,94427,256591,Mechanic's Girlfriend
13408,83852,147773,Boy in Penguin Habitat
13409,105648,147773,Kip
13410,161932,147773,Amateur Porn Guy
13411,161932,271110,Amateur Porn Guy
13412,1190917,147773,Brittany
13413,1277365,147773,Peter
13414,2882,49521,Judge Hershey
13415,2882,150540,Judge Hershey
13416,43202,49521,Nadia
13417,213049,49521,Amy
13418,77223,49521,Lt. Karl 'Helo' Agathon
13419,236302,49521,Tar Pits Kid (uncredited)
13420,1271300,62211,Young Mike (voice)
13421,452205,62211,Assistant
13422,452205,150540,Assistant
13423,1038379,68726,Chester
13424,1038379,68735,Chester
13425,118590,68726,Pete Denham
13426,1428550,68726,Raleigh and Yancy's Mom
13427,1480855,68726,Hannibal Chau Thug
13428,104632,152742,Claire
13429,1133330,152742,Virgil's Assistant
13430,25532,152742,Roger Smith
13431,111662,152742,Sarah
13432,1291138,152742,Terri
13433,1291138,96721,Terri
13434,1073181,152742,The Sister
13435,1386133,152742,Young Woman
13436,1386137,152742,Housekeeper
13437,1386139,152742,Virgil's Assistant #1
13438,1386142,152742,Virgil's Assistant #3
13439,1386143,152742,Virgil's Assistant #4
13440,175826,72190,Yoga Instructor #1
13441,175826,249164,Yoga Instructor #1
13442,1027850,72190,Rachel Lane
13443,1186840,72190,Constance Lane
13444,1186840,138843,Constance Lane
13445,1186840,259693,Constance Lane
13446,78050,72190,Ruan Sternwood
13447,78050,157336,Ruan Sternwood
13448,1180907,72190,Segen
13449,119297,72190,Jurgen Warmbrunn
13450,1180908,72190,Tomas
13451,28657,72190,Red Dawson
13452,12982,72190,Gareth
13453,12982,116149,Gareth
13454,206928,68724,Billy
13455,204420,68724,Crowe
13456,1272862,68724,Matilda
13457,1272862,227156,Matilda
13458,1272862,205587,Matilda
13459,205053,68724,Dustin
13460,998571,93456,Agnes (voice)
13461,476163,93456,Writer
13462,303870,93456,Arctic Lab Guards (voice)
13463,503103,93456,Flight Attendant (voice)
13464,969561,107985,Young Gary
13465,1200850,107985,Young Andy
13466,1200851,107985,Young Steven
13467,1200852,107985,Young Peter
13468,206155,107985,Young Oliver
13469,1200853,107985,Becky Salt
13470,1200854,107985,Erika Leekes
13471,1200855,107985,Tracy Benson
13472,76961,136795,Fidel Castro
